,pic,lable,type,cursor_x,cursor_y,pos_x,xpos,pos_y,ypos,pic_width,pic_height,x,y
5250,9.png,全部完成,长条文字按钮,-294,-10,左,-300,中,0,352,140,6,-10
5251,2.png,纯色块,方块,277,26,右,300,中,0,48,48,-23,26
5252,2.png,纯色块,方块,-4,561,中,0,下,533,48,48,-4,28
5253,1.png,纯色块,方块,-290,-526,左,-300,上,-533,30,30,10,7
5254,4.png,纯色块,方块,2,-474,中,0,上,-533,120,120,2,59
5255,6.png,完成,纯文字,-41,-22,中,0,中,0,64,31,-41,-22
5256,3.png,纯色块,方块,-23,14,中,0,中,0,86,86,-23,14
5257,1.png,纯色块,方块,256,-496,右,300,上,-533,30,30,-44,37
5258,3.png,纯色块,方块,-278,566,左,-300,下,533,86,86,22,33
5259,2.png,纯色块,方块,-285,-550,左,-300,上,-533,48,48,15,-17
5260,10.png,全部完成,长条文字按钮,-252,-521,左,-300,上,-533,532,140,48,12
5261,2.png,纯色块,方块,290,-517,右,300,上,-533,48,48,-10,16
5262,8.png,全部完成,长条文字按钮,309,-488,右,300,上,-533,282,140,9,45
5263,8.png,全部完成,长条文字按钮,315,-41,右,300,中,0,282,140,15,-41
5264,10.png,全部完成,长条文字按钮,304,-9,右,300,中,0,532,140,4,-9
5265,8.png,全部完成,长条文字按钮,-314,536,左,-300,下,533,282,140,-14,3
5266,5.png,全部完成,纯文字,-331,13,左,-300,中,0,130,31,-31,13
5267,5.png,全部完成,纯文字,-304,559,左,-300,下,533,130,31,-4,26
5268,6.png,完成,纯文字,306,19,右,300,中,0,64,31,6,19
5269,2.png,纯色块,方块,-293,506,左,-300,下,533,48,48,7,-27
5270,10.png,全部完成,长条文字按钮,16,11,中,0,中,0,532,140,16,11
5271,6.png,完成,纯文字,16,-499,中,0,上,-533,64,31,16,34
5272,10.png,全部完成,长条文字按钮,-17,-537,中,0,上,-533,532,140,-17,-4
5273,1.png,纯色块,方块,-10,-508,中,0,上,-533,30,30,-10,25
5274,1.png,纯色块,方块,271,576,右,300,下,533,30,30,-29,43
5275,9.png,全部完成,长条文字按钮,264,523,右,300,下,533,352,140,-36,-10
5276,9.png,全部完成,长条文字按钮,229,-24,右,300,中,0,352,140,-71,-24
5278,5.png,全部完成,纯文字,-22,569,中,0,下,533,130,31,-22,36
5279,6.png,完成,纯文字,-288,529,左,-300,下,533,64,31,12,-4
5280,1.png,纯色块,方块,276,-522,右,300,上,-533,30,30,-24,11
5281,7.png,已完成,纯文字,-345,-530,左,-300,上,-533,95,31,-45,3
5282,5.png,全部完成,纯文字,308,-5,右,300,中,0,130,31,8,-5
5283,3.png,纯色块,方块,288,-490,右,300,上,-533,86,86,-12,43
5284,3.png,纯色块,方块,289,31,右,300,中,0,86,86,-11,31
5285,6.png,完成,纯文字,291,549,右,300,下,533,64,31,-9,16
5286,9.png,全部完成,长条文字按钮,-220,-569,左,-300,上,-533,352,140,80,-36
5287,9.png,全部完成,长条文字按钮,-265,-505,左,-300,上,-533,352,140,35,28
5288,3.png,纯色块,方块,-289,-522,左,-300,上,-533,86,86,11,11
5289,4.png,纯色块,方块,-323,-481,左,-300,上,-533,120,120,-23,52
5290,4.png,纯色块,方块,-3,563,中,0,下,533,120,120,-3,30
5291,3.png,纯色块,方块,-272,506,左,-300,下,533,86,86,28,-27
5292,5.png,全部完成,纯文字,23,15,中,0,中,0,130,31,23,15
5293,9.png,全部完成,长条文字按钮,24,38,中,0,中,0,352,140,24,38
5294,2.png,纯色块,方块,-11,-517,中,0,上,-533,48,48,-11,16
5295,3.png,纯色块,方块,306,573,右,300,下,533,86,86,6,40
5296,10.png,全部完成,长条文字按钮,241,31,右,300,中,0,532,140,-59,31
5297,5.png,全部完成,纯文字,-290,16,左,-300,中,0,130,31,10,16
5298,7.png,已完成,纯文字,-279,-2,左,-300,中,0,95,31,21,-2
5299,5.png,全部完成,纯文字,29,-503,中,0,上,-533,130,31,29,30
5300,3.png,纯色块,方块,21,-524,中,0,上,-533,86,86,21,9
5301,8.png,全部完成,长条文字按钮,-287,-521,左,-300,上,-533,282,140,13,12
5302,9.png,全部完成,长条文字按钮,28,526,中,0,下,533,352,140,28,-7
5303,3.png,纯色块,方块,318,8,右,300,中,0,86,86,18,8
5304,10.png,全部完成,长条文字按钮,-329,579,左,-300,下,533,532,140,-29,46
5305,9.png,全部完成,长条文字按钮,-52,564,中,0,下,533,352,140,-52,31
5306,3.png,纯色块,方块,-10,574,中,0,下,533,86,86,-10,41
5307,5.png,全部完成,纯文字,-338,-533,左,-300,上,-533,130,31,-38,0
5308,10.png,全部完成,长条文字按钮,193,565,右,300,下,533,532,140,-107,32
5309,6.png,完成,纯文字,298,529,右,300,下,533,64,31,-2,-4
5310,4.png,纯色块,方块,-24,-495,中,0,上,-533,120,120,-24,38
5311,2.png,纯色块,方块,4,36,中,0,中,0,48,48,4,36
5312,4.png,纯色块,方块,317,560,右,300,下,533,120,120,17,27
5313,9.png,全部完成,长条文字按钮,-269,7,左,-300,中,0,352,140,31,7
5314,9.png,全部完成,长条文字按钮,-65,-486,中,0,上,-533,352,140,-65,47
5315,7.png,已完成,纯文字,-318,-531,左,-300,上,-533,95,31,-18,2
5316,1.png,纯色块,方块,-287,556,左,-300,下,533,30,30,13,23
5317,1.png,纯色块,方块,-307,534,左,-300,下,533,30,30,-7,1
5318,5.png,全部完成,纯文字,-42,556,中,0,下,533,130,31,-42,23
5319,8.png,全部完成,长条文字按钮,2,18,中,0,中,0,282,140,2,18
5320,9.png,全部完成,长条文字按钮,-278,544,左,-300,下,533,352,140,22,11
5321,6.png,完成,纯文字,-292,-550,左,-300,上,-533,64,31,8,-17
5322,6.png,完成,纯文字,296,-537,右,300,上,-533,64,31,-4,-4
5323,5.png,全部完成,纯文字,259,-501,右,300,上,-533,130,31,-41,32
5324,2.png,纯色块,方块,28,-517,中,0,上,-533,48,48,28,16
5325,3.png,纯色块,方块,18,15,中,0,中,0,86,86,18,15
5326,6.png,完成,纯文字,-269,-9,左,-300,中,0,64,31,31,-9
5327,1.png,纯色块,方块,336,7,右,300,中,0,30,30,36,7
5328,7.png,已完成,纯文字,15,15,中,0,中,0,95,31,15,15
5329,7.png,已完成,纯文字,329,564,右,300,下,533,95,31,29,31
5330,4.png,纯色块,方块,-315,-2,左,-300,中,0,120,120,-15,-2
5331,10.png,全部完成,长条文字按钮,-278,-10,左,-300,中,0,532,140,22,-10
5332,5.png,全部完成,纯文字,316,-462,右,300,上,-533,130,31,16,71
5333,3.png,纯色块,方块,-307,28,左,-300,中,0,86,86,-7,28
5334,2.png,纯色块,方块,284,9,右,300,中,0,48,48,-16,9
5335,5.png,全部完成,纯文字,356,533,右,300,下,533,130,31,56,0
5336,3.png,纯色块,方块,-336,7,左,-300,中,0,86,86,-36,7
5337,2.png,纯色块,方块,-263,564,左,-300,下,533,48,48,37,31
5339,5.png,全部完成,纯文字,-300,540,左,-300,下,533,130,31,0,7
5340,9.png,全部完成,长条文字按钮,272,-506,右,300,上,-533,352,140,-28,27
5341,1.png,纯色块,方块,326,-12,右,300,中,0,30,30,26,-12
5342,6.png,完成,纯文字,270,14,右,300,中,0,64,31,-30,14
5343,8.png,全部完成,长条文字按钮,-297,0,左,-300,中,0,282,140,3,0
5344,2.png,纯色块,方块,301,528,右,300,下,533,48,48,1,-5
5345,4.png,纯色块,方块,-262,489,左,-300,下,533,120,120,38,-44
5346,4.png,纯色块,方块,270,-499,右,300,上,-533,120,120,-30,34
5347,7.png,已完成,纯文字,-303,544,左,-300,下,533,95,31,-3,11
5348,8.png,全部完成,长条文字按钮,322,-20,右,300,中,0,282,140,22,-20
5349,8.png,全部完成,长条文字按钮,12,-506,中,0,上,-533,282,140,12,27
5350,8.png,全部完成,长条文字按钮,-3,-503,中,0,上,-533,282,140,-3,30
5351,1.png,纯色块,方块,-302,-18,左,-300,中,0,30,30,-2,-18
5352,2.png,纯色块,方块,-33,554,中,0,下,533,48,48,-33,21
5353,3.png,纯色块,方块,-285,-521,左,-300,上,-533,86,86,15,12
5354,7.png,已完成,纯文字,-39,17,中,0,中,0,95,31,-39,17
5355,4.png,纯色块,方块,-18,-6,中,0,中,0,120,120,-18,-6
5356,7.png,已完成,纯文字,-12,533,中,0,下,533,95,31,-12,0
5357,7.png,已完成,纯文字,24,-549,中,0,上,-533,95,31,24,-16
5358,3.png,纯色块,方块,321,-535,右,300,上,-533,86,86,21,-2
5359,10.png,全部完成,长条文字按钮,-10,553,中,0,下,533,532,140,-10,20
5360,1.png,纯色块,方块,10,540,中,0,下,533,30,30,10,7
5361,5.png,全部完成,纯文字,-260,-538,左,-300,上,-533,130,31,40,-5
5362,8.png,全部完成,长条文字按钮,282,549,右,300,下,533,282,140,-18,16
5363,9.png,全部完成,长条文字按钮,299,-539,右,300,上,-533,352,140,-1,-6
5364,7.png,已完成,纯文字,289,-15,右,300,中,0,95,31,-11,-15
5365,4.png,纯色块,方块,29,37,中,0,中,0,120,120,29,37
5366,2.png,纯色块,方块,-277,-15,左,-300,中,0,48,48,23,-15
5367,2.png,纯色块,方块,-259,-519,左,-300,上,-533,48,48,41,14
5368,4.png,纯色块,方块,-287,-510,左,-300,上,-533,120,120,13,23
5369,7.png,已完成,纯文字,-7,547,中,0,下,533,95,31,-7,14
5370,6.png,完成,纯文字,-17,-487,中,0,上,-533,64,31,-17,46
5371,2.png,纯色块,方块,-2,26,中,0,中,0,48,48,-2,26
5372,9.png,全部完成,长条文字按钮,-28,-528,中,0,上,-533,352,140,-28,5
5373,4.png,纯色块,方块,307,-483,右,300,上,-533,120,120,7,50
5374,4.png,纯色块,方块,-235,4,左,-300,中,0,120,120,65,4
5375,4.png,纯色块,方块,263,27,右,300,中,0,120,120,-37,27
5376,8.png,全部完成,长条文字按钮,-297,-540,左,-300,上,-533,282,140,3,-7
5377,8.png,全部完成,长条文字按钮,-65,568,中,0,下,533,282,140,-65,35
5378,8.png,全部完成,长条文字按钮,11,-16,中,0,中,0,282,140,11,-16
5379,2.png,纯色块,方块,267,-555,右,300,上,-533,48,48,-33,-22
5380,1.png,纯色块,方块,-313,-521,左,-300,上,-533,30,30,-13,12
5381,10.png,全部完成,长条文字按钮,216,538,右,300,下,533,532,140,-84,5
5382,6.png,完成,纯文字,44,561,中,0,下,533,64,31,44,28
5383,4.png,纯色块,方块,-5,537,中,0,下,533,120,120,-5,4
5384,10.png,全部完成,长条文字按钮,-52,-1,中,0,中,0,532,140,-52,-1
5385,7.png,已完成,纯文字,-265,4,左,-300,中,0,95,31,35,4
5386,8.png,全部完成,长条文字按钮,-386,594,左,-300,下,533,282,140,-86,61
5387,4.png,纯色块,方块,281,575,右,300,下,533,120,120,-19,42
5388,10.png,全部完成,长条文字按钮,-380,3,左,-300,中,0,532,140,-80,3
5389,3.png,纯色块,方块,323,538,右,300,下,533,86,86,23,5
5390,10.png,全部完成,长条文字按钮,-50,511,中,0,下,533,532,140,-50,-22
5391,7.png,已完成,纯文字,249,-526,右,300,上,-533,95,31,-51,7
5392,5.png,全部完成,纯文字,299,14,右,300,中,0,130,31,-1,14
5393,4.png,纯色块,方块,273,31,右,300,中,0,120,120,-27,31
5394,6.png,完成,纯文字,-4,-14,中,0,中,0,64,31,-4,-14
5395,7.png,已完成,纯文字,26,-568,中,0,上,-533,95,31,26,-35
5396,6.png,完成,纯文字,313,-532,右,300,上,-533,64,31,13,1
5397,10.png,全部完成,长条文字按钮,-41,-530,中,0,上,-533,532,140,-41,3
5398,1.png,纯色块,方块,279,559,右,300,下,533,30,30,-21,26
5399,1.png,纯色块,方块,1,549,中,0,下,533,30,30,1,16
5400,10.png,全部完成,长条文字按钮,244,-473,右,300,上,-533,532,140,-56,60
5401,9.png,全部完成,长条文字按钮,263,-3,右,300,中,0,352,140,-37,-3
5402,4.png,纯色块,方块,-298,537,左,-300,下,533,120,120,2,4
5403,9.png,全部完成,长条文字按钮,-328,532,左,-300,下,533,352,140,-28,-1
5404,8.png,全部完成,长条文字按钮,293,-476,右,300,上,-533,282,140,-7,57
5405,10.png,全部完成,长条文字按钮,-216,550,左,-300,下,533,532,140,84,17
5406,1.png,纯色块,方块,-266,51,左,-300,中,0,30,30,34,51
5407,5.png,全部完成,纯文字,91,18,中,0,中,0,130,31,91,18
5408,6.png,完成,纯文字,-203,561,左,-300,下,533,64,31,97,28
5409,1.png,纯色块,方块,-27,-13,中,0,中,0,30,30,-27,-13
5410,8.png,全部完成,长条文字按钮,314,569,右,300,下,533,282,140,14,36
5411,7.png,已完成,纯文字,-334,603,左,-300,下,533,95,31,-34,70
5412,3.png,纯色块,方块,11,-498,中,0,上,-533,86,86,11,35
5413,6.png,完成,纯文字,-300,-519,左,-300,上,-533,64,31,0,14
5414,3.png,纯色块,方块,-33,574,中,0,下,533,86,86,-33,41
5415,8.png,全部完成,长条文字按钮,21,520,中,0,下,533,282,140,21,-13
5416,2.png,纯色块,方块,309,527,右,300,下,533,48,48,9,-6
5417,2.png,纯色块,方块,-313,11,左,-300,中,0,48,48,-13,11
5418,10.png,全部完成,长条文字按钮,229,-498,右,300,上,-533,532,140,-71,35
5419,9.png,全部完成,长条文字按钮,-85,15,中,0,中,0,352,140,-85,15
5420,7.png,已完成,纯文字,288,-517,右,300,上,-533,95,31,-12,16
5421,5.png,全部完成,纯文字,276,540,右,300,下,533,130,31,-24,7
5422,5.png,全部完成,纯文字,-25,-519,中,0,上,-533,130,31,-25,14
5423,7.png,已完成,纯文字,274,527,右,300,下,533,95,31,-26,-6
5424,10.png,全部完成,长条文字按钮,-296,-512,左,-300,上,-533,532,140,4,21
5425,1.png,纯色块,方块,4,-529,中,0,上,-533,30,30,4,4
5426,9.png,全部完成,长条文字按钮,270,537,右,300,下,533,352,140,-30,4
5427,6.png,完成,纯文字,6,556,中,0,下,533,64,31,6,23
5428,1.png,纯色块,方块,-22,14,中,0,中,0,30,30,-22,14
5429,8.png,全部完成,长条文字按钮,-291,13,左,-300,中,0,282,140,9,13
5430,4.png,纯色块,方块,410,38,右,300,中,0,120,120,110,38
5431,1.png,纯色块,方块,342,-516,右,300,上,-533,30,30,42,17
5432,9.png,全部完成,长条文字按钮,-282,0,左,-300,中,0,352,140,18,0
5433,4.png,纯色块,方块,-294,-572,左,-300,上,-533,120,120,6,-39
5434,5.png,全部完成,纯文字,299,-522,右,300,上,-533,130,31,-1,11
5435,8.png,全部完成,长条文字按钮,-5,-516,中,0,上,-533,282,140,-5,17
5436,7.png,已完成,纯文字,-290,-529,左,-300,上,-533,95,31,10,4
5437,5.png,全部完成,纯文字,-7,16,中,0,中,0,130,31,-7,16
5438,6.png,完成,纯文字,-303,7,左,-300,中,0,64,31,-3,7
5439,4.png,纯色块,方块,304,537,右,300,下,533,120,120,4,4
5441,2.png,纯色块,方块,-265,9,左,-300,中,0,48,48,35,9
5442,3.png,纯色块,方块,-271,12,左,-300,中,0,86,86,29,12
5443,9.png,全部完成,长条文字按钮,-287,-520,左,-300,上,-533,352,140,13,13
5444,7.png,已完成,纯文字,-275,517,左,-300,下,533,95,31,25,-16
5445,8.png,全部完成,长条文字按钮,260,-557,右,300,上,-533,282,140,-40,-24
5446,7.png,已完成,纯文字,-13,513,中,0,下,533,95,31,-13,-20
5447,3.png,纯色块,方块,9,541,中,0,下,533,86,86,9,8
5448,1.png,纯色块,方块,-284,-566,左,-300,上,-533,30,30,16,-33
5449,5.png,全部完成,纯文字,264,-533,右,300,上,-533,130,31,-36,0
5450,5.png,全部完成,纯文字,-289,14,左,-300,中,0,130,31,11,14
5451,8.png,全部完成,长条文字按钮,314,-15,右,300,中,0,282,140,14,-15
5452,4.png,纯色块,方块,272,18,右,300,中,0,120,120,-28,18
5453,10.png,全部完成,长条文字按钮,-333,519,左,-300,下,533,532,140,-33,-14
5454,4.png,纯色块,方块,347,-534,右,300,上,-533,120,120,47,-1
5455,10.png,全部完成,长条文字按钮,-471,-513,左,-300,上,-533,532,140,-171,20
5456,2.png,纯色块,方块,-305,503,左,-300,下,533,48,48,-5,-30
5457,6.png,完成,纯文字,-267,36,左,-300,中,0,64,31,33,36
5458,4.png,纯色块,方块,299,-517,右,300,上,-533,120,120,-1,16
5459,10.png,全部完成,长条文字按钮,61,86,右,300,中,0,532,140,-239,86
5460,4.png,纯色块,方块,294,534,右,300,下,533,120,120,-6,1
5461,7.png,已完成,纯文字,270,-538,右,300,上,-533,95,31,-30,-5
5462,9.png,全部完成,长条文字按钮,-9,-473,中,0,上,-533,352,140,-9,60
5463,8.png,全部完成,长条文字按钮,315,-513,右,300,上,-533,282,140,15,20
5464,7.png,已完成,纯文字,-59,573,中,0,下,533,95,31,-59,40
5465,6.png,完成,纯文字,-289,515,左,-300,下,533,64,31,11,-18
5466,1.png,纯色块,方块,-271,474,左,-300,下,533,30,30,29,-59
5467,4.png,纯色块,方块,5,559,中,0,下,533,120,120,5,26
5468,6.png,完成,纯文字,24,-512,中,0,上,-533,64,31,24,21
5469,6.png,完成,纯文字,338,504,右,300,下,533,64,31,38,-29
5470,7.png,已完成,纯文字,-27,-510,中,0,上,-533,95,31,-27,23
5471,4.png,纯色块,方块,-282,1,左,-300,中,0,120,120,18,1
5472,9.png,全部完成,长条文字按钮,-38,539,中,0,下,533,352,140,-38,6
5473,10.png,全部完成,长条文字按钮,144,558,右,300,下,533,532,140,-156,25
5474,8.png,全部完成,长条文字按钮,-35,547,中,0,下,533,282,140,-35,14
5475,10.png,全部完成,长条文字按钮,-385,2,左,-300,中,0,532,140,-85,2
5476,2.png,纯色块,方块,31,-553,中,0,上,-533,48,48,31,-20
5477,10.png,全部完成,长条文字按钮,-153,-18,中,0,中,0,532,140,-153,-18
5478,3.png,纯色块,方块,265,558,右,300,下,533,86,86,-35,25
5479,7.png,已完成,纯文字,-295,-16,左,-300,中,0,95,31,5,-16
5480,9.png,全部完成,长条文字按钮,222,51,右,300,中,0,352,140,-78,51
5481,6.png,完成,纯文字,-291,-509,左,-300,上,-533,64,31,9,24
5482,10.png,全部完成,长条文字按钮,-345,2,左,-300,中,0,532,140,-45,2
5483,8.png,全部完成,长条文字按钮,-324,21,左,-300,中,0,282,140,-24,21
5484,3.png,纯色块,方块,267,558,右,300,下,533,86,86,-33,25
5485,5.png,全部完成,纯文字,-303,-567,左,-300,上,-533,130,31,-3,-34
5486,9.png,全部完成,长条文字按钮,184,-6,右,300,中,0,352,140,-116,-6
5487,5.png,全部完成,纯文字,-359,552,左,-300,下,533,130,31,-59,19
5488,7.png,已完成,纯文字,35,26,中,0,中,0,95,31,35,26
5489,6.png,完成,纯文字,322,-23,右,300,中,0,64,31,22,-23
5490,3.png,纯色块,方块,306,-3,右,300,中,0,86,86,6,-3
5491,5.png,全部完成,纯文字,-320,23,左,-300,中,0,130,31,-20,23
5492,7.png,已完成,纯文字,-305,514,左,-300,下,533,95,31,-5,-19
5493,4.png,纯色块,方块,14,-565,中,0,上,-533,120,120,14,-32
5494,2.png,纯色块,方块,-12,-41,中,0,中,0,48,48,-12,-41
5495,4.png,纯色块,方块,-364,528,左,-300,下,533,120,120,-64,-5
5496,8.png,全部完成,长条文字按钮,-320,531,左,-300,下,533,282,140,-20,-2
5497,2.png,纯色块,方块,-281,570,左,-300,下,533,48,48,19,37
5498,5.png,全部完成,纯文字,279,33,右,300,中,0,130,31,-21,33
5499,8.png,全部完成,长条文字按钮,-26,579,中,0,下,533,282,140,-26,46
5500,1.png,纯色块,方块,-261,-571,左,-300,上,-533,30,30,39,-38
5501,1.png,纯色块,方块,-264,9,左,-300,中,0,30,30,36,9
5502,5.png,全部完成,纯文字,268,13,右,300,中,0,130,31,-32,13
5503,8.png,全部完成,长条文字按钮,-325,-534,左,-300,上,-533,282,140,-25,-1
5504,3.png,纯色块,方块,-279,-522,左,-300,上,-533,86,86,21,11
5505,7.png,已完成,纯文字,-350,-512,左,-300,上,-533,95,31,-50,21
5506,2.png,纯色块,方块,-29,-519,中,0,上,-533,48,48,-29,14
5507,2.png,纯色块,方块,-60,577,中,0,下,533,48,48,-60,44
5508,1.png,纯色块,方块,309,-7,右,300,中,0,30,30,9,-7
5509,4.png,纯色块,方块,31,12,中,0,中,0,120,120,31,12
5510,1.png,纯色块,方块,306,-447,右,300,上,-533,30,30,6,86
5511,4.png,纯色块,方块,7,-604,中,0,上,-533,120,120,7,-71
5512,8.png,全部完成,长条文字按钮,214,512,右,300,下,533,282,140,-86,-21
5513,9.png,全部完成,长条文字按钮,-267,560,左,-300,下,533,352,140,33,27
5514,9.png,全部完成,长条文字按钮,179,496,右,300,下,533,352,140,-121,-37
5515,8.png,全部完成,长条文字按钮,278,39,右,300,中,0,282,140,-22,39
5516,7.png,已完成,纯文字,-2,-9,中,0,中,0,95,31,-2,-9
5517,8.png,全部完成,长条文字按钮,-92,-482,中,0,上,-533,282,140,-92,51
5518,7.png,已完成,纯文字,-10,-598,中,0,上,-533,95,31,-10,-65
5519,3.png,纯色块,方块,-23,-530,中,0,上,-533,86,86,-23,3
5520,10.png,全部完成,长条文字按钮,-205,-480,中,0,上,-533,532,140,-205,53
5521,7.png,已完成,纯文字,284,15,右,300,中,0,95,31,-16,15
5522,1.png,纯色块,方块,274,579,右,300,下,533,30,30,-26,46
5523,2.png,纯色块,方块,300,596,右,300,下,533,48,48,0,63
5524,9.png,全部完成,长条文字按钮,-281,-498,左,-300,上,-533,352,140,19,35
5525,1.png,纯色块,方块,-5,516,中,0,下,533,30,30,-5,-17
5526,8.png,全部完成,长条文字按钮,23,30,中,0,中,0,282,140,23,30
5527,6.png,完成,纯文字,296,21,右,300,中,0,64,31,-4,21
5528,5.png,全部完成,纯文字,334,541,右,300,下,533,130,31,34,8
5529,10.png,全部完成,长条文字按钮,-137,-528,中,0,上,-533,532,140,-137,5
5530,3.png,纯色块,方块,35,36,中,0,中,0,86,86,35,36
5531,1.png,纯色块,方块,28,24,中,0,中,0,30,30,28,24
5532,2.png,纯色块,方块,-278,-517,左,-300,上,-533,48,48,22,16
5533,3.png,纯色块,方块,-257,-567,左,-300,上,-533,86,86,43,-34
5534,2.png,纯色块,方块,2,560,中,0,下,533,48,48,2,27
5535,3.png,纯色块,方块,346,-28,右,300,中,0,86,86,46,-28
5536,4.png,纯色块,方块,-30,541,中,0,下,533,120,120,-30,8
5537,1.png,纯色块,方块,295,-36,右,300,中,0,30,30,-5,-36
5538,2.png,纯色块,方块,-23,-10,中,0,中,0,48,48,-23,-10
